"Area","gradstudents_per_faculty","funded_per_faculty","unfunded_per_faculty","tt_headcount","UniquePeople","Productivity","ProductivityWithDeptCollabs","ProductivityWithoutDeptCollabs","ProductivityFirstAuthor","ProductivityLastAuthor","WindowedGroupSize","WindowedGroupSize4","YearGroupSize","YearsSinceDegree","CumulativeGroupSize","uniform_percentile","ft_funded","Umbrella","FundedRatioQuartile","NumFundedQuartile","PrestigeSegment","FundedRatioTopHalf","ProductivityMedian","ProductivityWithDeptCollabsMedian","ProductivityWithoutDeptCollabsMedian","ProductivityFirstAuthorMedian","ProductivityLastAuthorMedian","YearGroupSizeMedian","YearsSinceDegreeMedian","CumulativeGroupSizeMedian","WindowedGroupSizeMedian","WindowedGroupSize4Median","ProductivityVariance","ProductivityWithDeptCollabsVariance","ProductivityWithoutDeptCollabsVariance","YearGroupSizeVariance","ProductivitySD","YearGroupSizeSD","CONTROL","AreaHasCollabNorm","log_funded_per_faculty_p1","log_unfunded_per_faculty_p1","pi_tritile","pi_decile","uniform_percentile100","scale_log_funded_per_faculty_p1","scale_log_unfunded_per_faculty_p1","scale_uniform_percentile100","log_tt_headcount","scale_tt_headcount"
"Biological Sciences",4.66666666666667,2.5,2.16666666666667,18,42,1.7413394145537,1.18525475846904,0.556084656084656,0.116377207448636,0.806459149316292,5.6676295265581,6.77144231429946,2.89961090496805,23.4285714285714,13.2857142857143,0.712328767123288,45,"Natural Sciences",2,3,8,"True",1.29166666666667,0.775,0.416666666666667,0,0.603896103896104,2.76623376623377,22,9.5,4.5,6,2.1586742355295,1.37339861787777,0.373946881522859,4.23191184255178,1.46924274220753,2.05716111244399,1,TRUE,1.8073549220576,1.66296501272243,3,8,71.2328767123288,0.638336484454361,0.167160444027946,0.8104792696097,4.16992500144231,0.117711096635806
"Engineering",2.9,0.6,2.3,10,19,2.01136173767753,0.573266499582289,1.43809523809524,0.365246449456976,0.686507936507937,2.18082706766917,2.44126984126984,1.24427736006683,19.8947368421053,4.36842105263158,0.0245398773006135,6,"Engineering",0,0,1,"False",1,0.285714285714286,0.428571428571429,0,0.285714285714286,1,21,3,2,2,6.91633864201951,0.476384833335543,5.69397077349458,1.12055314653477,2.62989327578507,1.05856182933958,0,TRUE,0.678071905112638,1.72246602447109,1,1,2.45398773006135,-0.466984330227695,0.223540417920515,-1.84064811263148,3.32192809488736,-0.760452319853902
"Chemical Sciences",2.65,0.95,1.7,20,27,1.1342632675966,0.787318956763401,0.3469443108332,0.166402116402116,0.661613489391267,3.23617257228368,3.80553284164395,1.74286649564427,22.1851851851852,7.2962962962963,0.364928909952607,19,"Natural Sciences",1,1,4,"False",0.75,0.5,0.25,0,0.444444444444444,1,25,6,3.14285714285714,3.57142857142857,1.45538119771976,0.985686995320934,0.15122251724294,3.38570521756108,1.20639180937196,1.84002859150641,0,TRUE,0.963474123974886,1.43295940727611,1,4,36.4928909952607,-0.187638047381523,-0.0507805564542844,-0.528596262955709,4.32192809488736,0.275121524462715
"Psychological Sciences",8.875,0,8.875,8,18,0.683952621452621,0.208553791887125,0.475398829565496,0.188852813852814,0.197410614077281,1.15482804232804,1.20529100529101,0.734828443161776,23,1.77777777777778,0.12280701754386,0,"Social Sciences",0,0,2,"False",0.5,0,0.277777777777778,0,0,0.784090909090909,20.5,1,1,1,0.580191267852412,0.150317946108485,0.396516048793595,0.492434109735449,0.761702873732542,0.701736495940926,0,TRUE,0,3.3037807481771,1,1,12.280701754386,-1.13066826005398,1.72190960893659,-1.46187097602991,3,-1.09383263466993
"Physical Sciences",10.8333333333333,7.33333333333333,3.5,6,24,1.21507936507936,0.922189153439153,0.292890211640212,0.182622354497355,0.485830026455026,3.78897156084656,4.36213624338624,1.8802414021164,25,7.375,0.54726368159204,44,"Natural Sciences",3,2,6,"True",0.642857142857143,0.285714285714286,0.125,0,0.133928571428571,1.28571428571429,22.5,5.5,3.14285714285714,3.71428571428571,1.96447829373295,1.68658152196735,0.175193742217767,4.32573567401665,1.40159847807172,2.07984030012322,0,TRUE,3.05889368905357,2.16992500144231,2,6,54.726368159204,1.86331891028107,0.64752859388965,0.174225072167373,2.58496250072116,-1.52363461333368
"Anthropology",3.71428571428571,0.5,3.21428571428571,14,13,0.873626373626374,0.0462454212454212,0.827380952380952,0.708333333333333,0.581959706959707,0.856684981684982,1.00549450549451,0.459249084249084,21.7692307692308,1.38461538461538,0.347826086956522,7,"Social Sciences",1,1,4,"False",0.285714285714286,0,0.285714285714286,0.285714285714286,0.285714285714286,0.333333333333333,25,1,0.714285714285714,0.857142857142857,1.88124264128728,0.00994516396302111,1.69153911564626,0.130532207541136,1.37158398987714,0.361292412792099,0,FALSE,0.584962500721156,2.07528812730424,1,4,34.7826086956522,-0.558118050625767,0.55785575747273,-0.594520215827694,3.8073549220576,-0.257756994306797
"Computational Sciences",9.22222222222222,3.66666666666667,5.55555555555555,9,17,3.31986461251167,1.990639589169,1.32922502334267,0.150840336134454,0.650653594771242,5.12245564892624,5.72838468720822,2.66104108309991,17.2941176470588,9.52941176470588,0.698979591836735,33,"Formal Sciences",2,2,7,"True",1.5,0.8,0.5,0,0.285714285714286,2,12,5,4.22222222222222,4.5,13.6232544892957,6.38252360203341,1.89171573722081,6.47792938703259,3.6909693156806,2.54517767297935,0,TRUE,2.22239242133645,2.71271804791953,3,8,69.8979591836735,1.04456732290932,1.16185023128839,0.759023998005005,3.16992500144231,-0.91786274768081
"Chemical Sciences",3.16666666666667,1.94444444444444,1.22222222222222,18,23,2.37023809523809,1.63645617667357,0.733781918564527,0.068391994478951,0.985990338164251,8.00681504485852,8.93635265700483,4.12375776397516,22,14.9130434782609,0.274881516587678,35,"Natural Sciences",2,2,3,"True",1.5,1.28571428571429,0.375,0,0.75,4,23,13,7.125,8.25,4.46504884445361,1.91479091230256,1.04257759431543,10.7063846272296,2.11306621866273,3.2720612199697,0,TRUE,1.55799545312089,1.15200309344505,1,3,27.4881516587678,0.394268162148891,-0.316999721023426,-0.875689846149172,4.16992500144231,0.117711096635806
"Psychological Sciences",1.96296296296296,0.444444444444444,1.51851851851852,27,34,2.08579810712164,0.952172990408284,1.13362511671335,0.625513538748833,0.633506281300399,3.5491341991342,4.0197542653425,2.03604214413038,18.2647058823529,6.11764705882353,0.557017543859649,12,"Social Sciences",1,1,6,"False",1.64583333333333,0.763888888888889,0.888888888888889,0.464285714285714,0.563492063492063,1.99444444444444,16,6,3.55555555555556,3.875,2.79385666718223,0.788664846103731,1.13622201139154,1.20628590446228,1.6714833732892,1.09831047726145,0,TRUE,0.53051471669878,1.33257533908687,2,6,55.7017543859649,-0.611410509726104,-0.145899126330809,0.211821973953523,4.75488750216347,0.723482962288675
"Chemical Sciences",0.290322580645161,0.225806451612903,0.0645161290322581,31,45,2.79986772486773,2.10390652557319,0.695961199294533,0.195837742504409,1.83832451499118,6.92933862433862,7.97912698412698,3.66611992945326,19.9555555555556,11.8,0.639344262295082,7,"Natural Sciences",0,0,7,"False",2.22222222222222,1.55555555555556,0.375,0,1.42857142857143,3.7,16,8,5.5,6.14285714285714,5.82260089557709,3.99039821368128,0.744789335309507,7.93572931188936,2.41300660910348,2.81704265354456,0,TRUE,0.29373120305671,0.0901978089715782,3,7,63.9344262295082,-0.843169725330147,-1.32310957459164,0.529155709295639,4.95419631038687,0.929881951026751
"Mathematical Sciences",2.22222222222222,0.222222222222222,2,9,20,1.77113095238095,0.307023809523809,1.46410714285714,0.60843253968254,0.415218253968254,2.08037698412698,2.33242063492064,1.27029761904762,13.05,2.8,0.632075471698113,2,"Formal Sciences",1,1,7,"False",1.6875,0.1,1.375,0.325,0.238095238095238,1.07142857142857,10,2,1.75,2,1.27023718149541,0.190079051796157,1.05726970327605,0.444749295112782,1.12704799431764,0.666895265474858,0,FALSE,0.289506617194985,1.58496250072116,3,7,63.2075471698113,-0.847304669906759,0.0932494388039798,0.501137679239397,3.16992500144231,-0.91786274768081
"Economics",2.33333333333333,0.2,2.13333333333333,15,34,1.27466153127918,0.489729225023343,0.784932306255836,0.346930438842204,0.398727824463119,2.33451213818861,2.69139822595705,1.2155695611578,16.2352941176471,4.17647058823529,0.467065868263473,3,"Social Sciences",1,1,5,"False",0.873015873015873,0.25,0.472222222222222,0.142857142857143,0.236111111111111,1.05555555555556,14.5,2,2.125,2.125,1.66001642590257,0.424142127670372,0.730923601904286,0.917124075780705,1.2884162471432,0.95766595208387,0,FALSE,0.263034405833794,1.64769825606912,2,5,46.7065868263473,-0.87321516868265,0.152694482588942,-0.13490265882294,3.90689059560852,-0.154680454201032
"Computational Sciences",2.36842105263158,0.526315789473684,1.84210526315789,19,22,2.91929522497704,2.06155876951332,0.857736455463728,0.372279614325069,0.562614784205693,7.10787419651056,8.16370523415978,3.82796143250689,18.5454545454545,15.6818181818182,0.576530612244898,10,"Formal Sciences",1,1,6,"False",1.91363636363636,1.3375,0.675,0.118055555555556,0.291666666666667,3.5,18,14.5,7,7.7,6.1770888336169,5.78211787142601,1.15756094825998,9.27426881964072,2.48537498853129,3.04536842100274,0,TRUE,0.610053481683987,1.50695998871988,2,6,57.6530612244898,-0.533559473986551,0.0193384335800139,0.287036375746224,4.24792751344359,0.198488457855317
"Health",2.35,0.25,2.1,20,18,1.5647747314414,1.03200857784191,0.532766153599487,0.244829244829245,0.436331569664903,5.78344155844156,6.42922679172679,3.12379950296617,16.2222222222222,7.44444444444444,0.733333333333333,5,"Medicine and Health",1,1,8,"False",1.48412698412698,0.7375,0.303030303030303,0.166666666666667,0.222222222222222,1.8452380952381,10.5,5,4.2,5.08333333333333,1.12857008095896,0.748943059900048,0.349414348507318,7.5354252358742,1.06234179102535,2.74507290174126,0,TRUE,0.321928094887362,1.63226821549951,3,8,73.3333333333333,-0.815571141997093,0.138073802050762,0.891442747583162,4.32192809488736,0.275121524462715
"Sociology",0.875,0.166666666666667,0.708333333333333,24,16,0.93640873015873,0.237078373015873,0.699330357142857,0.38844246031746,0.341195436507936,1.61046626984127,1.77331349206349,0.869990079365079,21.75,3.8125,0.311258278145695,4,"Social Sciences",1,0,4,"False",1.05555555555556,0.211111111111111,0.69047619047619,0.261111111111111,0.333333333333333,0.928571428571429,17.5,3,1.52222222222222,1.84444444444444,0.491888227513228,0.0748240104297892,0.309046563339842,0.405719154174015,0.701347437090368,0.636960873346248,0,FALSE,0.222392421336448,0.772589503896928,1,3,31.1258278145695,-0.912994772857014,-0.676511730055613,-0.735473233071018,4.58496250072116,0.547513075299553
"Political Science",1.53846153846154,0.153846153846154,1.38461538461538,13,18,1.02114197530864,0.150793650793651,0.870348324514991,0.663381834215168,0.562874779541446,1.21889329805996,1.40485008818342,0.724603174603175,18.3888888888889,2.22222222222222,0.160493827160494,2,"Social Sciences",0,0,2,"False",0.944444444444444,0.145833333333333,0.75,0.6625,0.5,0.8125,15,2,1.0625,1.225,0.549019029937078,0.0215381152460984,0.625129048018384,0.128043050553555,0.740958183662936,0.357831036319594,0,FALSE,0.206450877467426,1.25375659224578,1,2,16.0493827160494,-0.92859805387001,-0.220583551999344,-1.31660469679454,3.70043971814109,-0.368475583042514
"Engineering",2.52,1.64,0.88,25,58,2.50788363934916,1.78532803403493,0.722555605314226,0.17374359357118,0.747165621734587,7.03710006468627,8.20137022938747,3.55576827387172,18.6206896551724,15.7758620689655,0.776470588235294,41,"Engineering",2,2,8,"True",2,1.5,0.5,0,0.5,3.45,15.5,12,6.6,7,4.91496839999153,3.13626148878657,0.567764042227215,9.21978229050851,2.21697280091379,3.03640944052486,0,TRUE,1.40053792958373,0.910732661902913,3,9,77.6470588235294,0.240151722264103,-0.545614667754993,1.05771812562073,4.64385618977472,0.608501839278744
"Physical Sciences",2.61538461538462,1,1.61538461538462,13,15,1.09886243386243,0.812301587301587,0.286560846560847,0.115740740740741,0.5094708994709,3.91544973544974,4.52251322751323,1.77108465608466,25.4666666666667,6.53333333333333,0.606965174129353,13,"Natural Sciences",1,0,7,"False",0.875,0.125,0.142857142857143,0,0,1,28,5,3,3.25,2.41352359956328,2.03783833639276,0.126145954060637,5.88597026209073,1.55355193011476,2.42610186556351,0,TRUE,1,1.38702312310925,2,7,60.6965174129353,-0.151887212170812,-0.0943073205535082,0.4043483904826,3.70043971814109,-0.368475583042514
"Medical Sciences",2.22,1.5,0.72,50,2,0,0,0,0,0,0,0,0,6.5,0,0.708333333333333,75,"Medicine and Health",2,3,8,"True",0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,1,TRUE,1.32192809488736,0.782408564927373,3,8,70.8333333333333,0.163209905886072,-0.667207713396459,0.795078608038661,5.64385618977472,1.64407568359536
"Engineering",13.6666666666667,3.83333333333333,9.83333333333333,12,2,1,0.5,0.5,0.333333333333333,0.833333333333333,12.8333333333333,16,1.16666666666667,7,27,0.938650306748466,46,"Engineering",2,2,10,"True",1,0.5,0.5,0.333333333333333,0.833333333333333,1.16666666666667,7,27,12.8333333333333,16,2,0.5,0.5,2.72222222222222,1.4142135623731,1.64991582276861,1,TRUE,2.27301849440642,3.4374053123073,3,10,93.8650306748466,1.09411916375895,1.84852509354196,1.68285048666438,3.58496250072116,-0.488060769017063
"Computational Sciences",31.3571428571429,7.14285714285714,24.2142857142857,14,2,2.2,0.6,1.6,0.4,1,3.2,3.7,1,37.5,10,0.897959183673469,100,"Formal Sciences",3,3,9,"True",2.2,0.6,1.6,0.4,1,1,37.5,10,3.2,3.7,9.68,0.72,5.12,2,3.11126983722081,1.4142135623731,1,TRUE,3.02553509210714,4.65616945121358,3,10,89.7959183673469,1.83066814780594,3.00336075621925,1.52600388417552,3.8073549220576,-0.257756994306797
"Sociology",4.625,1.9375,2.6875,16,2,0.166666666666667,0,0.166666666666667,0,0,0.916666666666667,1.33333333333333,0.166666666666667,13,2,0.933774834437086,31,"Social Sciences",3,3,10,"True",0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,13,2,0.916666666666667,1.33333333333333,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.235702260395516,0.235702260395516,1,FALSE,1.55458885167764,1.88264304936184,3,10,93.3774834437086,0.390933845218547,0.375315593100339,1.66405765889801,4,-0.0582587903533156
"Agriculture",1.47058823529412,0.862745098039216,0.607843137254902,51,41,3.88885193397389,2.95338137472284,0.935470559251047,0.117993524091085,2.44720462464365,9.43145831133636,11.0464576074332,4.82643244289586,23.0487804878049,19.8292682926829,0.867469879518072,44,"Applied Sciences",1,3,9,"False",2.83333333333333,2.14285714285714,0.625,0,2,4.66666666666667,22,18,9.3,11.2222222222222,16.751738431814,10.2079747789704,1.24512130131846,11.1101749801434,4.09288876367463,3.3331929107304,1,TRUE,0.897430266359452,0.685126662646588,3,10,86.7469879518072,-0.252280523544604,-0.759386836904111,1.40848086176571,5.6724253419715,1.67366115036464
"Biological Sciences",10.3125,4.8125,5.5,16,16,3.48132665945166,2.57485795454545,0.906468704906205,0.194550414862915,1.70065386002886,13.583906024531,15.9291599025974,6.48819444444444,15.6875,25.25,0.972602739726027,77,"Natural Sciences",3,3,10,"True",2.875,1.725,0.866666666666667,0.133928571428571,1,4.76428571428571,14,12,11.1454545454545,13.6636363636364,6.25127290719242,4.64823692353147,0.397349755494676,21.7281173154447,2.50025456847746,4.66134286611108,1,TRUE,2.53915881110803,2.70043971814109,3,10,97.2602739726027,1.35461226182411,1.15021594319802,1.81372236623738,4,-0.0582587903533156
"Sociology",3.89473684210526,2.21052631578947,1.68421052631579,19,32,0.825632440476191,0.186346726190476,0.639285714285714,0.454079861111111,0.429241071428571,1.37491319444444,1.56028025793651,0.677232142857143,22.71875,2.15625,0.874172185430464,42,"Social Sciences",3,3,9,"True",0.6,0.0625,0.464285714285714,0.333333333333333,0.225,0.585714285714286,20.5,1.5,1.14285714285714,1.16666666666667,0.651172655208664,0.0747672979642126,0.457736002405741,0.283297569774624,0.806952697008111,0.532257052348416,1,FALSE,1.6828098241193,1.42449782852791,3,10,87.4172185430464,0.516434102985597,-0.0587982955631316,1.43431533945417,4.24792751344359,0.198488457855317
"Chemical Sciences",5.25806451612903,4.48387096774194,0.774193548387097,31,31,4.36155913978495,3.45385304659498,0.907706093189964,0.162544802867384,2.62571684587814,12.8576164874552,14.6912186379928,7.27831541218638,21,24.7096774193548,0.957345971563981,139,"Natural Sciences",2,3,10,"True",4,2.88888888888889,0.4,0,2.16666666666667,7,13,20,12,14,11.4034763872295,8.33307493694411,0.962003965883446,32.0851092692155,3.37690337250409,5.66437192186525,1,TRUE,2.45519462575083,0.827163403137784,3,10,95.7345971563981,1.27242970849553,-0.624800424247701,1.75491415279076,4.95419631038687,0.929881951026751
"Computational Sciences",11.7368421052632,5.57894736842105,6.15789473684211,19,34,2.88897058823529,1.74722222222222,1.14174836601307,0.368218954248366,0.594035947712418,7.27687908496732,8.44207516339869,3.59362745098039,18.1176470588235,15.5882352941176,0.964285714285714,106,"Formal Sciences",3,3,10,"True",2.5,1.5,0.75,0.05,0.375,3.25,16,14.5,6.95,8,3.29091680008142,1.27462074448186,1.37049171590634,4.11088034484276,1.81408842124121,2.02753060268958,1,TRUE,2.7178567712185,2.83953532780675,3,10,96.4285714285714,1.52951843847562,1.28201549771059,1.78166384623236,4.24792751344359,0.198488457855317
"Political Science",11.825,2.225,9.6,40,32,1.37413983585859,0.20125248015873,1.17288735569986,1.04642857142857,0.807888032106782,1.08069872835498,1.15254216269841,0.759680510461761,19.53125,1.5,0.925925925925926,89,"Social Sciences",3,3,10,"True",1.04545454545455,0,0.878571428571429,0.828571428571429,0.763888888888889,0.69047619047619,17,1,1,1,1.70572236721668,0.480269234850078,1.49481061268834,0.28424109240722,1.30603306513146,0.53314265671321,1,FALSE,1.68929916053589,3.40599235967584,3,10,92.5925925925926,0.522785742483494,1.81875986103244,1.63380352629636,5.32192809488736,1.31069536877933
"Health",1.10769230769231,0.784615384615385,0.323076923076923,65,29,1.31208264915161,0.970867542419267,0.341215106732348,0.125602079912425,0.597906403940887,5.8643951833607,6.59044882320745,3.16488779419814,26.8275862068966,13.1034482758621,0.883333333333333,51,"Medicine and Health",2,3,9,"True",1,0.571428571428571,0.222222222222222,0,0.2,2.88888888888889,28,10,6,6,1.95283805054133,1.20746785936141,0.210266481797974,7.57509950577567,1.39743982000705,2.7522898658709,1,TRUE,0.835613182099118,0.403896941673643,3,10,88.3333333333333,-0.312785914054016,-1.02586506744656,1.46962758485017,6.02236781302845,2.03605242040675
"Engineering",22.9090909090909,14.2727272727273,8.63636363636364,11,61,3.18732938282119,1.93367456769096,1.25365481513023,0.215796134648594,1.00939370283633,6.5166950535803,7.80001360206278,3.37155098999361,25.5737704918033,14.2786885245902,0.958823529411765,157,"Engineering",3,3,10,"True",2.33333333333333,1.14285714285714,0.777777777777778,0,0.777777777777778,2.44444444444444,22,9,4.66666666666667,5.25,9.56537393720035,3.61984415920933,3.2042442851929,6.88286219897034,3.09279387240733,2.62352095455141,1,TRUE,3.93288580414146,3.2684888359259,3,10,95.8823529411765,2.71876582852843,1.68846888191591,1.76060949641592,3.4594316186373,-0.6180572671571
"Economics",1.3768115942029,0.594202898550725,0.782608695652174,69,30,0.712208994708995,0.154986772486773,0.557222222222222,0.352486772486772,0.259537037037037,1.25996031746032,1.43124338624339,0.625568783068783,25.8666666666667,1.96666666666667,0.904191616766467,41,"Social Sciences",2,3,10,"True",0.577777777777778,0,0.5,0.166666666666667,0.211111111111111,0.5625,23.5,1,1,1.05555555555556,0.429250361457908,0.0485566554953186,0.316865268329554,0.209520841297353,0.655172009061672,0.457734465926866,1,FALSE,0.67283525674649,0.833990048561071,3,10,90.4191616766467,-0.472109862402908,-0.618331860446391,1.55002720626654,6.10852445677817,2.12527398718806
"Computational Sciences",3.65,0.2,3.45,20,20,3.26288336663337,2.07548076923077,1.1874025974026,0.268217893217893,0.662334332334332,6.86185952935953,7.70012931512931,4.01909340659341,14.4,12.9,0.801020408163265,4,"Formal Sciences",0,0,9,"False",3.04545454545455,1.84615384615385,1,0.0909090909090909,0.380769230769231,3.47727272727273,11.5,9,6.44230769230769,7.42307692307692,6.40040125043469,3.13612161203498,1.23227865451757,10.2226078821213,2.5299014309721,3.19728132670888,1,TRUE,0.263034405833794,2.15380533607904,3,9,80.1020408163265,-0.87321516868265,0.632254461809721,1.15234701655399,4.32192809488736,0.275121524462715
"Chemical Sciences",4,0.625,3.375,8,19,1.95365497076023,1.18801169590643,0.765643274853801,0.150793650793651,1.12178362573099,5.98076441102757,7.08316624895572,2.82994987468672,23.5263157894737,13.1052631578947,0.308056872037915,5,"Natural Sciences",0,0,4,"False",1,0.714285714285714,0.25,0,0.571428571428571,2.33333333333333,20,9,4.85714285714286,6,4.70175911191854,1.99009503476504,1.77839905650369,6.35612235044548,2.1683540098237,2.5211351313338,1,TRUE,0.700439718141092,2.12928301694497,1,3,30.8056872037915,-0.44509113875285,0.609018424775524,-0.74781326286737,3,-1.09383263466993
"Psychological Sciences",7.4,4.4,3,5,57,2.03950712886471,1.59286260265362,0.44664452621109,0.438533203122986,0.707176373391544,7.20461239540187,8.04727281662266,3.87023790050106,21.3157894736842,15.4912280701754,0.140845070422535,22,"Social Sciences",3,2,2,"True",1.6,1.07692307692308,0.285714285714286,0.2,0.4,3,18,11,5.6,7,3.32069084525879,2.41228711106301,0.241004157983204,11.4818729215872,1.82227628126439,3.38849124561172,1,TRUE,2.43295940727611,2,1,1,14.0845070422535,1.25066629805693,0.486516757898007,-1.39234211824144,2.32192809488736,-1.79602616417052
"Physical Sciences",0.705882352941177,0.313725490196078,0.392156862745098,51,16,1.3609871031746,0.639161706349206,0.721825396825397,0.136284722222222,0.572420634920635,3.27264384920635,3.8936755952381,1.58164682539682,28.5,6.75,0.567164179104478,16,"Natural Sciences",0,1,6,"False",1.38095238095238,0.65,0.5,0,0.5,1.38095238095238,23.5,5.5,3.0625,3.42857142857143,0.730331668740027,0.223951808153817,0.581883030990174,0.714966143864953,0.854594446939615,0.845556706475062,1,TRUE,0.393663848486277,0.477321777533186,2,6,56.7164179104478,-0.745357545918859,-0.956291623110632,0.250932844939116,5.6724253419715,1.67366115036464
"Economics",0.476190476190476,0,0.476190476190476,21,18,0.963955026455027,0.19157848324515,0.772376543209876,0.377755731922399,0.370149911816579,1.25892857142857,1.42791005291005,0.688492063492063,17.2222222222222,2.22222222222222,0.275449101796407,0,"Social Sciences",0,0,3,"False",0.708333333333333,0,0.619047619047619,0.30952380952381,0.380952380952381,0.714285714285714,13,2,1,1,0.923029975879241,0.0757655943035651,0.638911956243403,0.131209891363953,0.960744490423568,0.362229059248361,1,FALSE,0,0.561878887608115,1,3,27.5449101796407,-1.13066826005398,-0.876169831592309,-0.873502051738876,4.39231742277876,0.348014871346073
"Chemical Sciences",14,7,7,3,13,1.52029914529915,1.11404151404151,0.406257631257631,0.0819291819291819,0.86462148962149,5.38971306471306,6.62997557997558,2.43479853479854,23.8461538461538,12.1538461538462,0.341232227488152,21,"Natural Sciences",3,1,4,"True",1.33333333333333,0.857142857142857,0.2,0,0.714285714285714,1.85714285714286,19,9,5,6.55555555555556,1.56123340908063,1.04263997906855,0.178815091801203,4.40227658584801,1.24949326091845,2.09816028602393,1,TRUE,3,3,1,4,34.1232227488152,1.80567488359552,1.43406323207771,-0.619936679585567,1.58496250072116,-2.55920845765029
"Biological Sciences",2.53846153846154,0.538461538461538,2,13,14,0.887868480725624,0.480442176870748,0.407426303854875,0.182738095238095,0.462386621315193,3.06167800453515,3.75189909297052,1.41706349206349,29.4285714285714,7.64285714285714,0.202127659574468,7,"Natural Sciences",1,0,3,"False",0.763888888888889,0.316666666666667,0.275,0.05,0.3875,1.47777777777778,29.5,7.5,2.77083333333333,3.18055555555556,0.425559788221353,0.200576085542072,0.175309476049272,0.742752679419346,0.652349437204749,0.861831003978939,1,TRUE,0.62148837674627,1.58496250072116,1,2,20.2127659574468,-0.522367215415055,0.0932494388039798,-1.15612435933404,3.70043971814109,-0.368475583042514
"Psychological Sciences",1.9,1.55,0.35,20,31,2.88835125448029,1.32373271889401,1.56461853558628,0.61879160266257,1.30943420378904,5.3589605734767,6.29671018945212,2.68653353814644,25.0967741935484,12.4838709677419,0.807017543859649,31,"Social Sciences",2,2,9,"True",2,1.11111111111111,0.888888888888889,0.3,1,2.625,26,10,4.7,5.5,7.12267806278226,1.3024072123473,3.44514822265027,3.00168468060263,2.66883458887625,1.73253706471251,1,TRUE,1.35049724708413,0.432959407276106,3,9,80.7017543859649,0.191172850610361,-0.998327030633982,1.17546336939853,4.32192809488736,0.275121524462715
"Anthropology",3.76923076923077,2.84615384615385,0.923076923076923,13,22,1.62527056277056,0.28262987012987,1.34264069264069,0.608297258297258,0.743795093795094,1.80530303030303,1.95097402597403,0.979419191919192,24.6818181818182,2.59090909090909,0.804347826086957,37,"Social Sciences",3,3,9,"True",1.07142857142857,0,0.9375,0.428571428571429,0.5625,0.75,26.5,1,1,1,2.25095993032855,0.20778110612932,1.78602980730532,0.519088850727881,1.50031994265508,0.720478209752301,1,FALSE,1.94341647163363,0.943416471633633,3,9,80.4347826086957,0.771510950524993,-0.514645239081889,1.16517276715885,3.70043971814109,-0.368475583042514
"Biological Sciences",7,7,0,5,24,4.14583333333333,1.81944444444444,2.32638888888889,0.319444444444444,0.763888888888889,9.59027777777778,11.4930555555556,4.64583333333333,14.4583333333333,15,0.6,35,"Natural Sciences",3,2,7,"True",3.75,1,1.75,0,0.25,4.25,10,13.5,8.91666666666667,11.1666666666667,12.5321557971014,2.98289049919485,6.66782407407407,10.0273248792271,3.54007850154505,3.16659515556174,1,TRUE,3,0,2,7,60,1.80567488359552,-1.40857619046139,0.37750067001249,2.32192809488736,-1.79602616417052
"Political Science",4.25,2.75,1.5,8,29,1.16663929939792,0.515394088669951,0.651245210727969,0.468404488232074,0.621428571428571,2.77738095238095,3.15398193760263,1.30685550082102,19.8965517241379,4.68965517241379,0.827160493827161,22,"Social Sciences",3,2,9,"True",0.714285714285714,0,0.428571428571429,0.375,0.333333333333333,0.666666666666667,16,2,1,1,2.90684988269619,1.74646957423728,0.46498133665526,5.46821288981292,1.70494864517856,2.33842102492535,1,FALSE,1.90689059560852,1.32192809488736,3,9,82.7160493827161,0.735760115314281,-0.155987885031783,1.25310569105882,3,-1.09383263466993
"Physical Sciences",1.47058823529412,1.47058823529412,0,17,14,1.6812925170068,1.14092970521542,0.540362811791383,0.278174603174603,0.934778911564626,4.78404195011338,5.66043083900227,2.38270975056689,15.5,10.5,0.293532338308458,25,"Natural Sciences",1,1,3,"False",1.5625,0.979166666666667,0.416666666666667,0.183333333333333,0.669642857142857,1.9375,10,8,3.77083333333333,4.72916666666667,1.36259602925419,0.979305891261674,0.220434870936572,2.05186650178997,1.16730288668117,1.43243376872719,1,TRUE,1.30485458152842,0,1,3,29.3532338308458,0.14649867458956,-1.40857619046139,-0.803799030672338,4.08746284125034,0.0323154403951519
